"";"Coord. facteur 1";"Coord. facteur 2";"Coord. facteur 3";"Coord. facteur 4";"Coord. facteur 5";"Coord. facteur 6";"Corr. facteur 1";"Corr. facteur 2";"Corr. facteur 3";"Corr. facteur 4";"Corr. facteur 5";"Corr. facteur 6";"COR -facteur 1";"COR -facteur 2";"COR -facteur 3";"COR -facteur 4";"COR -facteur 5";"COR -facteur 6";"CTR -facteur 1";"CTR -facteur 2";"CTR -facteur 3";"CTR -facteur 4";"CTR -facteur 5";"CTR -facteur 6";"mass";"chi.distance";"inertie"
"paraître";-1,35202322961805;-1,27549836283531;-1,13603424062913;-0,565519797936626;0,264208997191314;-0,0860865660738879;-0,596208842623368;-0,562463266913596;-0,500963034471938;-0,249380259763471;0,116509640496794;-0,0379620488760628;0,393738178722231;0,328557396623135;0,22240803087767;0,0469087265597585;0,00766974044756996;0,000717926769635772;0,00260517835642779;0,00231861673196516;0,00183929757132798;0,000455789988396602;9,94865475489405e-05;1,0561848254243e-05;0,00142517814726841;1,28391833516486;0,00234932963140975
"oeil";1,18396552402794;0,212102977893204;-0,116551518358115;-1,71055811012495;-0,223483579249092;-0,335108715500938;0,555137126977282;0,0994507317834541;-0,0546486141133929;-0,802045579462368;-0,104786862111378;-0,157125596795543;0,397859817522028;0,0119717520888738;0,00308472347619007;0,565517991630223;0,00723085151860059;0,0143348637640847;0,00266370425099621;8,54872650473446e-05;2,58133138842414e-05;0,00556011220544276;9,49071927676682e-05;0,000213392591362829;0,00190023752969121;1,1184872254536;0,00237722313254706
"mort";1,36251830125647;-1,26910215635693;0,217777969775685;-0,14113649418286;-0,199847600369562;0,469751168501928;0,699414819804263;-0,651461969489177;0,111790894366364;-0,0724489025620284;-0,102586786006393;0,241135057465019;0,524766354912046;0,426861193593284;0,0107259948600605;0,00383423511088949;0,00575871267468633;0,0280535088490338;0,00264578069538073;0,0022954208312634;6,75922719044454e-05;2,83888503423683e-05;5,69202803422405e-05;0,00031448858951391;0,00142517814726841;1,12076965677682;0,00179020136373154
"mener";-1,04844561545035;-0,705894711333234;0,972359898195262;-0,475858459362155;1,54498450118321;0,0841048908472555;-0,461395931700145;-0,310647441525043;0,427912420600804;-0,209413968621049;0,679910863168147;0,0370125583064598;0,297265756016937;0,126341241402058;0,20456698630607;0,0416991738414045;0,32926651112559;0,000860331307938977;0,00156661027347801;0,000710148232999853;0,00134748280990732;0,000322719154413098;0,00340186761362897;1,00811866951479e-05;0,00142517814726841;1,14585714701172;0,0018712426622677
"marian";-1,10083695603651;-2,60684144527386;0,937471844271861;-0,709548901803372;0,295639823840973;-0,0630711564698358;-0,357513381509891;-0,846611021777029;0,304458100973156;-0,230436692590414;0,0960134855128072;-0,0204833079972676;0,139682500133347;0,734408084119231;0,0810477318464126;0,0395165896979062;0,00513887564595518;0,000206218557148546;0,00172709074172314;0,00968497242869002;0,00125252274413656;0,00071751968273212;0,000124564710841883;5,66931702390857e-06;0,00142517814726841;1,75512887987625;0,00439022905222184
"lutter";0,261749217086145;1,02633805826167;0,786692632179666;1,04863259213737;-0,344323906299024;1,80299571758991;0,105038452032667;0,411863546726634;0,315695218612482;0,420810214660021;-0,138175198833881;0,723531788577779;0,017923012746253;0,258364782185607;0,129532514894778;0,195887051601803;0,0158205225805101;0,382472115991047;9,76427353613444e-05;0,00150123963397103;0,000882021801699437;0,00156716909257874;0,000168967628193376;0,0046329599396402;0,00142517814726841;1,16502942928132;0,00193438513694757
"leclerc";-1,52888577828815;0,0253394187724543;-3,64801515795143;0,0621491538611092;0,218362706241811;-0,18556654588868;-0,385461762971916;0,00638855902214628;-0,91973538775845;0,0156690072958485;0,0550534741774696;-0,0467849259523812;0,17942217238841;4,62095291480361e-05;0,817274029084161;0,000201890212209924;0,00186693503426507;0,00118876375180465;0,00444178949748551;1,22011618760249e-06;0,0252883887746193;7,33970038128613e-06;9,06076417619905e-05;6,54345709321724e-05;0,00190023752969121;2,15077013337872;0,00879014188434001
"laisser";2,31122046620097;0,182841595107769;-0,254821469090946;-0,850540987660675;-0,414012067312263;-0,614349816003914;0,892080117315102;0,070572822454245;-0,0983554660255814;-0,328290059364532;-0,159799525393125;-0,23712547718744;0,865082589908;0,00507618032957475;0,00841347200332939;0,079778177713369;0,0141594721227237;0,0274901079230041;0,00761293117822266;4,76452003347551e-05;9,25424908926387e-05;0,00103100233495125;0,00024428407393849;0,000537898854761106;0,00142517814726841;1,48070860483249;0,00312470019823038
"journée";1,41490964184263;0,63184457758369;0,252666023699087;0,0925539482583569;1,04949707697267;0,61692721581902;0,711410004125822;0,317688522470106;0,127039304593427;0,0465356958247813;0,527682261665024;0,310188142176754;0,63229416155937;0,11822096540354;0,0161318379978834;0,00184234285623181;0,177447737677188;0,0540629545057882;0,00285316289013667;0,000568970408867332;9,09835432758777e-05;1,22084085580199e-05;0,00156975408252853;0,000542421647911935;0,00142517814726841;1,06029357987326;0,00160221730477974
"gendarme";2,3330576589218;0,0418616847942748;-0,372448659064263;-0,604677104262011;-0,465171392031525;3,11548414052404;0,585613618012468;0,0105075725817261;-0,0934871909077951;-0,151778137759281;-0,116761238558232;0,782008079575671;0,529463641987924;0,000159819887860232;0,0107955911750971;0,0242187120091399;0,0107363691353478;0,424625865804633;0,0103432931873704;3,32997748943509e-06;0,000263597156558229;0,00069479220982174;0,000411181803258046;0,0184441642372576;0,00190023752969121;1,91057641443661;0,00693644130242558
"fête";-0,803542056390737;-2,72886264859699;-0,816427485413386;1,22501048992058;0,237977966641592;-0,368929437312799;-0,248543437991263;-0,844063977851626;-0,25252902754916;0,378907757619808;0,0736089188174483;-0,114113492874002;0,069630985915897;0,752940903028043;0,0575107399289411;0,110200542012061;0,0031153371908797;0,00660149192417934;0,000920208792952951;0,0106128617884672;0,00094995796523291;0,00213869458491516;8,0712844570356e-05;0,000193979472279247;0,00142517814726841;1,81453082942949;0,00469243059042767
"essentiel";-1,60320950319959;0,0558447196032378;-3,20954032553012;-0,42149069406988;0,232778170541656;-0,10910197567794;-0,442640997141522;0,0154185478073408;-0,886143780474904;-0,116372227545196;0,0642693056120878;-0,0301227052408392;0,234326075672779;0,00026657321394941;0,751370494118425;0,0110289670253265;0,00251982745886042;0,000488062510658212;0,00366310790187574;4,44460718417708e-06;0,0146809725907895;0,000253189176039206;7,72242423003138e-05;1,69642390928691e-05;0,00142517814726841;1,97349931667321;0,00555064069298282
"essayer";0,197551449139925;0,624027836808331;-1,25413887035662;0,749296438883987;1,27315817704113;-1,30585437450155;0,0814070224316325;0,257149458180067;-0,516805680727703;0,308770157210876;0,524643158674035;-0,538116611243874;0,010725675114733;0,100342366933326;0,345846875224694;0,10507280602688;0,227234969466414;0,210777307233951;5,56198219343721e-05;0,000554979678543969;0,00224161183772832;0,000800159363407445;0,00231011649942995;0,00243029308418741;0,00142517814726841;1,1366451740808;0,0018412763683057
"envie";-0,499964442223039;-2,15925899709492;1,291966653411;1,31467182849506;1,51875347063348;-0,198737980391656;-0,153158729640216;-0,661465770423195;0,395780088868153;0,40273557505567;0,465253791178862;-0,060881242819403;0,0300145247015712;0,524898010069074;0,160355641612829;0,141321013278641;0,141277838430365;0,0021329719075202;0,000356243862452344;0,00664474976228317;0,00237887577224612;0,00246322377668199;0,00328733316564549;5,62899546558015e-05;0,00142517814726841;1,71961171225815;0,00421434362128562
"enfant";1,09386227349827;0,175024854332409;-1,76162636314665;-0,193798497035045;-0,190350967243811;-2,53713140632448;0,332216733300719;0,0531567700628256;-0,535023256437348;-0,0588585100367971;-0,0578114613242223;-0,770551767059468;0,180004581588825;0,00432085743513983;0,373520355243656;0,00384749332776106;0,0027804474252672;0,43552626497935;0,00170527506895411;4,36584792884766e-05;0,00442279445605695;5,35266377002977e-05;5,16391791885812e-05;0,00917392271680482;0,00142517814726841;1,53630652822466;0,00336375926175634
"coûter";-0,165212748401014;0,366888810488177;-2,25204038055529;1,08775783361571;0,967952116284856;1,15476952891038;-0,0560535220517742;0,124478348240601;-0,764074179230635;0,369055404644512;0,328407618784591;0,391791189723333;0,00447860860792872;0,0207079519380338;0,665789200532698;0,132202367553005;0,0784169572126195;0,0984049141557141;5,18674626778465e-05;0,000255786031850697;0,00963740783971806;0,00224839354791893;0,00178039201790087;0,00253395280741075;0,00190023752969121;1,47105534463462;0,00411212128641913
"constater";1,63461990938805;0,547789814027408;0,149319588496242;-0,192392562401133;0,693851655845291;-0,436858833442303;0,849380389334817;0,284642272396177;0,0775893707667697;-0,099970928176554;0,36053885444422;-0,227000371096967;0,802933085984874;0,084544606439796;0,00536053030156273;0,00757427620839981;0,0737947191471804;0,0257927819181888;0,00507740094663713;0,000570211269077782;4,23683411091441e-05;7,03370984651287e-05;0,000914831582554399;0,000362652048183506;0,00190023752969121;1,08701145002261;0,0022453090593449
"condition";-1,25290387526233;1,14054252080945;1,03378706780921;-0,229184308960952;-0,0630009490311903;0,186072408112301;-0,624081917532121;0,568113785476674;0,514937999902981;-0,114158624479214;-0,0313813005562747;0,0926842254600175;0,424510632475254;0,32982855000347;0,231229722657073;0,00967256425007082;0,000547511809430845;0,00421101880470078;0,00223719922182524;0,00185392481012975;0,00152311026351957;7,48581199153101e-05;5,65670248764461e-06;4,93438589938867e-05;0,00142517814726841;1,14585714701172;0,0018712426622677
"compromis";0,0844141569194328;1,26500010758093;1,00103147843319;1,0844692924082;0,776813371436777;-0,861750057163708;0,0372641647697101;0,558427332130886;0,441899834261255;0,478732997814104;0,342919985520464;-0,380414817755089;0,00189926212757996;0,399896566116885;0,213687050005702;0,213455646163121;0,0820415693516111;0,0890199062351016;1,3540617365166e-05;0,00304080811815633;0,00190415965950431;0,00223481928014509;0,00114667746136432;0,00141114139861597;0,00190023752969121;1,1541967437242;0,00253143966408276
"centaine";2,31122046620097;0,182841595107769;-0,254821469090946;-0,850540987660675;-0,414012067312263;-0,614349816003914;0,892080117315102;0,070572822454245;-0,0983554660255814;-0,328290059364532;-0,159799525393125;-0,23712547718744;0,865082589908;0,00507618032957475;0,00841347200332939;0,079778177713369;0,0141594721227237;0,0274901079230041;0,00761293117822266;4,76452003347551e-05;9,25424908926387e-05;0,00103100233495125;0,00024428407393849;0,000537898854761106;0,00142517814726841;1,48070860483249;0,00312470019823038
"cellule";2,31122046620097;0,182841595107769;-0,254821469090946;-0,850540987660675;-0,414012067312263;-0,614349816003914;0,892080117315102;0,070572822454245;-0,0983554660255814;-0,328290059364532;-0,159799525393125;-0,23712547718744;0,865082589908;0,00507618032957475;0,00841347200332939;0,079778177713369;0,0141594721227237;0,0274901079230041;0,00761293117822266;4,76452003347551e-05;9,25424908926387e-05;0,00103100233495125;0,00024428407393849;0,000537898854761106;0,00142517814726841;1,48070860483249;0,00312470019823038
"cause";-1,04844561545035;-0,705894711333234;0,972359898195262;-0,475858459362155;1,54498450118321;0,0841048908472555;-0,461395931700145;-0,310647441525043;0,427912420600804;-0,209413968621049;0,679910863168147;0,0370125583064598;0,297265756016937;0,126341241402058;0,20456698630607;0,0416991738414045;0,32926651112559;0,000860331307938977;0,00156661027347801;0,000710148232999853;0,00134748280990732;0,000322719154413098;0,00340186761362897;1,00811866951479e-05;0,00142517814726841;1,14585714701172;0,0018712426622677
"atteindre";-0,0592981512582134;0,569518335010391;-1,22759975466607;0,762280146843973;-1,58417195051551;-1,3510629045536;-0,0228223284781993;0,219192913103914;-0,472471472487355;0,293381961065329;-0,609706910813798;-0,519989253428223;0,000876854829690796;0,0758355827294715;0,300668117338924;0,0986718803163634;0,319224540601525;0,204723024184024;5,01131222229257e-06;0,000462258148094548;0,00214774511779981;0,000828129722953637;0,00357662817406191;0,00260147882003914;0,00142517814726841;1,19325789324536;0,0020292604272575
"assurer";0,0451206514798135;-0,160709942874536;0,97486543799064;0,909201460577292;-0,160195136569898;-0,972132092651526;0,0270831228711685;-0,0964641907140195;0,58515113532366;0,545737130645758;-0,0961551844841429;-0,583510477991802;0,00113886062699122;0,0135462025550716;0,425341348414594;0,31489002248261;0,00732259053734183;0,237760975383392;3,86864264125947e-06;4,90787377458178e-05;0,00180591472149868;0,00157082621551711;4,8764810984605e-05;0,00179580200582049;0,00190023752969121;0,796704158084219;0,00120615204847256
"apporter";0,396346382135304;-2,60826197957084;0,78447916062097;0,371576892576024;0,0552443263485488;-1,43001501221459;0,126857034319498;-0,83481619707003;0,251085172685776;0,118929160800962;0,0176818351811345;-0,457699304594572;0,0195308663635493;0,793024034400331;0,0612157162495679;0,011689283829148;0,000193550062883096;0,114346549094521;0,000223881883085622;0,0096955304808667;0,000877065396838834;0,000196773473296609;4,34955191501895e-06;0,00291440798359965;0,00142517814726841;1,6899394940043;0,00407015984806959
"action";-0,587818961349325;1,60175234443787;1,38164709802572;1,79179049434748;1,87444522965048;0,0617077167034924;-0,17297806090944;0,471349229636977;0,406578643412653;0,527271941954257;0,551594831785638;0,0181587901724318;0,0418396409161691;0,291275341151597;0,184936837119182;0,264724427723039;0,217016381203903;0,000207371886109715;0,000656591223414345;0,00487526949722038;0,00362745596861356;0,0061007376259078;0,00667656991726259;7,23580484704699e-06;0,00190023752969121;1,71240555598829;0,00557212881364287
"étude";-1,35202322961805;-1,27549836283531;-1,13603424062913;-0,565519797936626;0,264208997191314;-0,0860865660738879;-0,596208842623368;-0,562463266913596;-0,500963034471938;-0,249380259763471;0,116509640496794;-0,0379620488760628;0,393738178722231;0,328557396623135;0,22240803087767;0,0469087265597585;0,00766974044756996;0,000717926769635772;0,00260517835642779;0,00231861673196516;0,00183929757132798;0,000455789988396602;9,94865475489405e-05;1,0561848254243e-05;0,00142517814726841;1,28391833516486;0,00234932963140975
"volonté";1,17552979562115;0,464551147534955;0,185103387410979;0,302228762937274;-1,84876051035937;3,55558585098933;0,278757376371636;0,110160592746908;0,0438941954720274;0,0716685339106379;-0,438402864246373;0,843148159219714;0,151802560093578;0,022227524815074;0,00301140347219277;0,00683285484863438;0,191522307490063;0,624603349280458;0,00196941135447948;0,000307564515927853;4,88312551510961e-05;0,000130178943201798;0,00487113837244309;0,0180173739815993;0,00142517814726841;1,79784027431184;0,00460650306689456
"vidéo";2,32869022037763;0,0700576668569734;-0,3489232210696;-0,653849880941744;-0,454939527087673;2,36951734921845;0,677949422258039;0,0203958235212278;-0,101581693462941;-0,190354708904158;-0,132446122224629;0,689835386379791;0,642004445664276;0,000544801322215869;0,0115319498159506;0,0344658893868451;0,012498796038063;0,29895411777265;0,00772845340971366;6,99488363721046e-06;0,000173511754206534;0,000609291686661566;0,000294969083097513;0,00800182299512666;0,00142517814726841;1,73180788667987;0,00427433523472672
"tête";-0,0822736963291916;0,633265111880673;0,405658707349977;-0,988571846121039;1,2898925744651;1,98387107156377;-0,0307703517851007;0,236841069931188;0,15171630407736;-0,369725742578529;0,482419656003684;0,741967524153193;0,00178191538838004;0,0989802167962734;0,0346589231754657;0,175186376703527;0,223418116126399;0,465974451809957;9,64697545035824e-06;0,00057153164169868;0,000234525871993617;0,00139278996904013;0,00237124397196227;0,00560913695285643;0,00142517814726841;1,1613803714118;0,00192228650893199
"servir";-0,0418283970815523;0,456734406759596;-1,32170150664472;0,958971253562903;-1,62509941029092;1,63280426066876;-0,0146214936936204;0,159655633828727;-0,462012689766147;0,335217056226074;-0,56806816509721;0,570761465081675;0,000366997682095566;0,0410261299889984;0,293167651567429;0,131356282698042;0,282570606004414;0,251512332059021;2,49351278253493e-06;0,000297301166248988;0,00248963639810014;0,00131063068668884;0,00376382151068107;0,0037995958484438;0,00142517814726841;1,30105774702978;0,00241247210608962
"récidive";2,31122046620097;0,182841595107769;-0,254821469090946;-0,850540987660675;-0,414012067312263;-0,614349816003914;0,892080117315102;0,070572822454245;-0,0983554660255814;-0,328290059364532;-0,159799525393125;-0,23712547718744;0,865082589908;0,00507618032957475;0,00841347200332939;0,079778177713369;0,0141594721227237;0,0274901079230041;0,00761293117822266;4,76452003347551e-05;9,25424908926387e-05;0,00103100233495125;0,00024428407393849;0,000537898854761106;0,00142517814726841;1,48070860483249;0,00312470019823038
"représenter";-0,134665036915351;-1,26768162205995;0,370770653426575;-1,22226228856226;0,0405478971228623;1,83669502424668;-0,052293099060157;-0,492265863193513;0,143977582840768;-0,474628637078659;0,0157455509573709;0,713225028903405;0,00434865290051069;0,361308052408493;0,0263744943041622;0,243945412513372;0,000201107352256624;0,363822280521207;2,58451384808733e-05;0,00229028507587917;0,000195920490416679;0,00212910940908519;2,34318094216564e-06;0,0048077652428872;0,00142517814726841;1,21684284734381;0,00211027056788379
"remercier";1,39743988766597;0,744628505834485;0,346767775677741;-0,104137158460574;1,09042453674808;-2,36693994940334;0,45507307622959;0,242486555442692;0,112924126331137;-0,0339120254607971;0,355094235332711;-0,770788535186823;0,342454154071793;0,0911649084487551;0,0168710469666161;0,00129498998385757;0,106358851623316;0,441856048905664;0,00278314238428485;0,000790220824277384;0,000171374665437275;1,54554125020085e-05;0,00169457340191297;0,00798442478491423;0,00142517814726841;1,42294766546455;0,00288567229261429
"précaution";-0,552355782809198;-4,06020573103554;1,2570785994876;1,08098138605384;0,26940879329125;-0,345914027708747;-0,124348416105591;-0,914048820398639;0,282998273271477;0,243354604729202;0,0606503231672652;-0,0778734699499773;0,0170327655035953;0,862890431699518;0,0705830830163799;0,0444224578058459;0,00206688889065829;0,00300437308400253;0,000434817450075196;0,0234944473800483;0,00225213292915398;0,00166535024749864;0,000103440994635602;0,000170531849737322;0,00142517814726841;2,52193177150768;0,00906433234224208
"proche";2,31122046620097;0,182841595107769;-0,254821469090946;-0,850540987660675;-0,414012067312263;-0,614349816003914;0,892080117315102;0,070572822454245;-0,0983554660255814;-0,328290059364532;-0,159799525393125;-0,23712547718744;0,865082589908;0,00507618032957475;0,00841347200332939;0,079778177713369;0,0141594721227237;0,0274901079230041;0,00761293117822266;4,76452003347551e-05;9,25424908926387e-05;0,00103100233495125;0,00024428407393849;0,000537898854761106;0,00142517814726841;1,48070860483249;0,00312470019823038
"porter";-1,30591460355381;-0,0661764837198986;-4,96343965521536;1,51306869765408;0,175116313342274;-0,414960256520903;-0,243183450351921;-0,0123231837666631;-0,924276654602156;0,281759056460266;0,0326096279003189;-0,0772726383984517;0,0739173226901705;0,000177965681590971;0,854300311270612;0,0675698196485694;0,000677978814355704;0,00335660189469995;0,0024305172709384;6,24132113662234e-06;0,0351103086142011;0,00326276990568257;4,37041185728118e-05;0,000245404296187972;0,00142517814726841;2,86219142231809;0,0116752585339543
"objet";2,29375071202431;0,295625523358563;-0,160719717112292;-1,0472320943796;-0,373084607536854;-3,59821698122627;0,518667179255653;0,0668473934471468;-0,0363422415035814;-0,236802069889495;-0,0843625856988034;-0,813635519421974;0,438270322945828;0,00682567650125614;0,00172153695821388;0,0622091565513994;0,00591439784290549;0,485058909200398;0,00749827885355633;0,000124552660419512;3,68135308341881e-05;0,00156298583301477;0,000198373573939565;0,0184520172598363;0,00142517814726841;2,06458228220626;0,00607482185273159
"mauvais";1,14059028726783;0,690119004036545;0,373306891368287;-0,0911534505005878;-1,76690559080855;-2,41214847945539;0,346026170349335;0,209364605956871;0,113251844616884;-0,0276536454351199;-0,536034351494304;-0,731784681999425;0,214184089149628;0,073517047634984;0,0183564325633214;0,000931521512165967;0,262180748013568;0,430830161126335;0,00185408009987132;0,000678761386792009;0,000198610026332143;1,18417361589023e-05;0,00444934256555418;0,00829234245169444;0,00142517814726841;1,46856467568923;0,00307365635156609
"liberté";-0,152134791092012;-1,15489769380916;0,464872405405229;-1,41895339528119;0,0814753568982717;-1,14717214097568;-0,0686636869988514;-0,521245227302719;0,209812976440363;-0,640422687671872;0,0367726432857763;-0,517758418415393;0,00678161477175076;0,366416714172844;0,0506607910759734;0,401727062706552;0,000992144238903041;0,173421673033976;3,29857406089454e-05;0,00190088648432167;0,00030799005221935;0,00286949463845132;9,46066572213884e-06;0,00187554002997252;0,00142517814726841;1,10082680464182;0,00172705888905167
"intéressant";-2,19779930249115;0,299887126249512;0,298258333840379;-4,29060947751779;0,348101884940419;0,502614586007987;-0,450577467362823;0,0614807647300017;0,0611468410829539;-0,879630796875584;0,0713654179082216;0,103042533031291;0,272943077491096;0,00476457187703322;0,00402169931742584;0,708357982150651;0,00349264955861507;0,006420019605181;0,00688406903662315;0,000128169532290058;0,000126781045660673;0,0262365743780031;0,000172695851257586;0,000360030530263154;0,00142517814726841;2,50673832384265;0,00895544469010183
"interdire";1,41490964184263;0,63184457758369;0,252666023699087;0,0925539482583569;1,04949707697267;0,61692721581902;0,711410004125822;0,317688522470106;0,127039304593427;0,0465356958247813;0,527682261665024;0,310188142176754;0,63229416155937;0,11822096540354;0,0161318379978834;0,00184234285623181;0,177447737677188;0,0540629545057882;0,00285316289013667;0,000568970408867332;9,09835432758777e-05;1,22084085580199e-05;0,00156975408252853;0,000542421647911935;0,00142517814726841;1,06029357987326;0,00160221730477974
"image";1,34504854707981;-1,15631822810614;0,311879721754339;-0,337827600901791;-0,158920140594153;-2,51411599672043;0,431787635828797;-0,371201407609913;0,100119663347184;-0,108449454428832;-0,0510165614034582;-0,807081799969309;0,297854240256492;0,206392935463306;0,0128124016556322;0,0127949007343406;0,00212095761410951;0,468024564276121;0,00257836901757933;0,00190556557432378;0,000138625597398903;0,000162652001801985;3,599374501634e-05;0,00900823645363264;0,00142517814726841;1,46856467568923;0,00307365635156609
"globalement";-1,00800031620272;-0,882425416454311;-0,755000315799439;1,47168464032179;-1,37000748357281;-0,266961920047754;-0,396016298723038;-0,346681287402586;-0,29661938175175;0,578185437821402;-0,538239209002645;-0,104882180866346;0,217735758230823;0,156450391754822;0,0977307178895379;0,316050681376271;0,205163708606364;0,00686874214218283;0,001448073117527;0,00110975004599225;0,00081238785300321;0,00308673018606993;0,00267494608795082;0,000101570546445012;0,00142517814726841;1,28722006485427;0,00236142825942533
"fouiller";2,29375071202431;0,295625523358563;-0,160719717112292;-1,0472320943796;-0,373084607536854;-3,59821698122627;0,518667179255653;0,0668473934471468;-0,0363422415035814;-0,236802069889495;-0,0843625856988034;-0,813635519421974;0,438270322945828;0,00682567650125614;0,00172153695821388;0,0622091565513994;0,00591439784290549;0,485058909200398;0,00749827885355633;0,000124552660419512;3,68135308341881e-05;0,00156298583301477;0,000198373573939565;0,0184520172598363;0,00142517814726841;2,06458228220626;0,00607482185273159
"estimer";-1,30529521584849;-0,760404213131175;0,998899013885809;-0,462874751402169;-1,31234562637343;0,0388963607952093;-0,571431178602735;-0,332889196595713;0,43729727488416;-0,202636967888719;-0,574517702131649;0,0170280201924401;0,4186937758609;0,133223321678427;0,196178126259136;0,0358529413846793;0,215884622944675;0,000167211872183142;0,00242821225726884;0,000824058765816115;0,00142204167212642;0,000305348744160028;0,00245451455068141;2,15619033222483e-06;0,00142517814726841;1,20203608489472;0,00205922672121951
"estd";1,41490964184263;0,63184457758369;0,252666023699087;0,0925539482583569;1,04949707697267;0,61692721581902;0,711410004125822;0,317688522470106;0,127039304593427;0,0465356958247813;0,527682261665024;0,310188142176754;0,63229416155937;0,11822096540354;0,0161318379978834;0,00184234285623181;0,177447737677188;0,0540629545057882;0,00285316289013667;0,000568970408867332;9,09835432758777e-05;1,22084085580199e-05;0,00156975408252853;0,000542421647911935;0,00142517814726841;1,06029357987326;0,00160221730477974
"disposition";1,15806004144449;0,57733507578575;0,279205139389633;0,105537656218343;-1,80783305058396;0,571718685766973;0,500269449751683;0,249402526941025;0,120613609356617;0,0455911294016991;-0,780964382753808;0,246976307018283;0,379090976664424;0,0883383733128385;0,0176301704560324;0,00214395161178563;0,471242203682459;0,0415543242724606;0,00191131077376306;0,000475034379666325;0,000111100489113897;1,58739147934363e-05;0,00465785321441858;0,00046583694392653;0,00142517814726841;1,12076965677682;0,00179020136373154
"discussion";-1,2124585760147;0,964011815688372;-0,693573146185491;1,71835879072299;-2,9779929337872;-0,164994402782709;-0,315924010021311;0,251187532955769;-0,180720738770511;0,44774379146624;-0,77596009304468;-0,0429917313377583;0,158532803466568;0,0939641632314155;0,0415047938109818;0,216836212736621;0,487841662067668;0,00132036468674538;0,00209509139936093;0,00132444481822346;0,000685572982104001;0,00420820465604034;0,0126391096157053;3,87978426835479e-05;0,00142517814726841;1,81453082942949;0,00469243059042767
"courageux";1,34504854707981;-1,15631822810614;0,311879721754339;-0,337827600901791;-0,158920140594153;-2,51411599672043;0,431787635828797;-0,371201407609913;0,100119663347184;-0,108449454428832;-0,0510165614034582;-0,807081799969309;0,297854240256492;0,206392935463306;0,0128124016556322;0,0127949007343406;0,00212095761410951;0,468024564276121;0,00257836901757933;0,00190556557432378;0,000138625597398903;0,000162652001801985;3,599374501634e-05;0,00900823645363264;0,00142517814726841;1,46856467568923;0,00307365635156609
"campagne";-1,29963188903189;0,625448371105314;-1,10114618670573;-0,331829355495409;1,51355367453355;0,0610894812432034;-0,544478225978185;0,262030365993897;-0,461323031036724;-0,139019256400526;0,634100337632271;0,0255933181187206;0,395457380191156;0,0858725016138528;0,227131477540697;0,0175552641638514;0,273590404136429;0,000392972354013471;0,00240718724036381;0,000557509261166209;0,00172806117505448;0,000156927393589309;0,00326486184184419;5,3186575561478e-06;0,00142517814726841;1,23148046811199;0,00216134557245795
"bout";0,413816136311965;-2,72104590782164;0,690377408642316;0,568267999294955;0,0143168665731394;1,55385215300777;0,125981229974122;-0,828388939441918;0,210176905768455;0,173002198860948;0,00435859383429111;0,473051165134559;0,0194584880710645;0,788820527776858;0,0433307088074713;0,0249873065820226;1,18805472303348e-05;0,123391088215353;0,000244052914022085;0,0105521484548307;0,000679269785791468;0,000460230668440889;2,92122567895122e-07;0,00344103066043736;0,00142517814726841;1,76770539251012;0,0044533715269017
"assassinat";2,31122046620097;0,182841595107769;-0,254821469090946;-0,850540987660675;-0,414012067312263;-0,614349816003914;0,892080117315102;0,070572822454245;-0,0983554660255814;-0,328290059364532;-0,159799525393125;-0,23712547718744;0,865082589908;0,00507618032957475;0,00841347200332939;0,079778177713369;0,0141594721227237;0,0274901079230041;0,00761293117822266;4,76452003347551e-05;9,25424908926387e-05;0,00103100233495125;0,00024428407393849;0,000537898854761106;0,00142517814726841;1,48070860483249;0,00312470019823038
"ailleurs";-0,0380619686972378;-0,621384347211053;0,23838746927027;-0,700493675992386;0,179193733668949;0,104144995522098;-0,038486826511;-0,628320404496006;0,241048413580011;-0,70831277263722;0,181193941764648;0,105307489650127;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,520952423576703;NA
"pouvoir";0,649093674630642;0,155224819242441;0,189629929554519;0,162623418498923;0,219674788752449;0,164248048991806;0,85006399726955;0,203285034930833;0,248342546260037;0,212974364998237;0,287689799369114;0,215102008426056;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,432756839717289;NA
"devoir";0,606440495529399;-0,408547222290605;0,0865964213559297;0,0193405294748914;0,12212288538025;0,0578943078233071;0,809797779298734;-0,545545087751416;0,115634741126633;0,0258259762246855;0,163074270454431;0,07730796715418;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,43772996872233;NA
"savoir";-0,280949191245097;-0,206874204188073;0,0401795141189561;0,197192225217483;-0,872575339820271;-0,398008227675124;-0,27009016645801;-0,198878266911545;0,0386265274817024;0,189570508095011;-0,838849251477689;-0,382624730073174;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,46403884970051;NA
"vouloir";-0,516883881022844;-0,394725048227001;-0,153541415167504;0,13488033646053;0,241582607073681;-0,153162398860284;-0,699152537008487;-0,533916860287057;-0,207684692619559;0,182443161590427;0,326771831805728;-0,207172023870369;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,414904996433698;NA
