"";"Coord. facteur 1";"Coord. facteur 2";"Coord. facteur 3";"Coord. facteur 4";"Corr. facteur 1";"Corr. facteur 2";"Corr. facteur 3";"Corr. facteur 4";"COR -facteur 1";"COR -facteur 2";"COR -facteur 3";"COR -facteur 4";"CTR -facteur 1";"CTR -facteur 2";"CTR -facteur 3";"CTR -facteur 4";"mass";"chi.distance";"inertie"
"understand";-0,972501745893867;0,109109429213259;-0,338793135168519;0,181128089083761;-0,925038056290941;0,103784260283952;-0,322258077750745;0,172287994518439;0,915467710756968;0,00756136447898481;0,0637564644899643;0,0132144602740773;0,00186097884419966;2,3425303395152e-05;0,000225855078463677;6,45553540479485e-05;0,00196770802447505;0,472791786954326;0,00043984585536637
"spirit";-0,591535818527832;0,888207567762799;0,667269918356999;-0,512133921679586;-0,435334551203222;0,653666998305582;0,49107026377928;-0,376899562067413;0,283972179544422;0,420103202651822;0,207352637771835;0,0885719800319165;0,000699533715857658;0,00157715906146097;0,000890122236246932;0,000524340788215477;0,00199915541299406;0,516350021156072;0,000533009507151157
"turn";1,14918195521209;0,455028642638608;-0,00573486038597162;0,197595862850877;0,91809860613684;0,363529170175443;-0,00458166550812069;0,157862282329621;0,896706093868557;0,0922493572071179;1,28147752871207e-05;0,0110317341490288;0,00262232437286632;0,00041113673775896;6,53062151351397e-08;7,75290585414517e-05;0,00198567796077163;0,564501092611149;0,000632759084850257
"weston";-0,170771520578312;-1,24261887625354;-0,273382460348778;0,215519226089766;-0,131190058784431;-0,954604391120293;-0,210017811648762;0,165566130957566;0,0264021711406586;0,917271705837634;0,038827802954992;0,0174983200667036;5,39777345442332e-05;0,00285798309347109;0,000138332764971457;8,59717565051378e-05;0,00185090343854731;0,488873699913765;0,000442361284313854
"party";1,03094701061424;-0,928636290424757;1,06409550170662;0,121586001246348;0,588172302265104;-0,529802346078513;0,607084064093487;0,069366822484566;0,465220538031515;0,247679948360006;0,284406931781358;0,00269258182712087;0,00203408376094518;0,00165039328694746;0,00216699225880513;2,82919769976133e-05;0,00191379821558533;0,703085195847607;0,000946045561228733
"answer";-0,20410926891457;0,414114640613379;0,626194575062663;1,22709366683628;-0,140480330474553;0,285018715108266;0,430984939165082;0,84455999846113;0,0414214268465885;0,111880429202978;0,223723174504426;0,622974969446007;8,08529271218223e-05;0,000332821568265049;0,000761007426085056;0,00292230621951154;0,00194075312003019;0,466499571461422;0,000422350284711331
"cry";0,0431189528158492;-0,192911147988066;0,56151457462659;0,954000403794287;0,0383451656541272;-0,171553561556143;0,499348151454854;0,848381074415843;0,00317317664452556;0,0416759821480956;0,308796718223577;0,646354122983799;3,60833377232138e-06;7,22245665193477e-05;0,000611916775689419;0,00176631196182257;0,00194075312003019;0,356059132988907;0,000246045005129693
"general";-0,287996184646492;0,110579282994233;-0,190332353570303;0,176322334563988;-0,714462371813792;0,274325636981976;-0,472177452391109;0,437421327337941;0,665181934910096;0,0643469357253721;0,166718956765078;0,103752172599453;0,000158733873374929;2,34014993868788e-05;6,93300288931878e-05;5,94991552950949e-05;0,00191379821558533;0,164254607480771;5,16334645565921e-05
"poor";-0,379192218291846;-0,885909845868156;-0,734905723152143;-0,096423940711547;-0,311904163476526;-0,728704219289796;-0,604495935719495;-0,0793134118158456;0,147843165670259;0,529510810319079;0,318667996875907;0,00397802713474485;0,000263551530016716;0,00143855266558176;0,000989942496851146;1,7041839167616e-05;0,00183293350225073;0,458732847785157;0,000385714874883997
"harriet";-0,63837064074626;0,020560780081866;-0,541509958166681;-0,0224288360097378;-0,762087121418727;0,024545467329756;-0,646454800547214;-0,0267755532294722;0,70715927134166;0,000481353305441048;0,291996129664727;0,000363245688167873;0,000695690308307414;7,21687725088931e-07;0,000500591000752934;8,58783346386924e-07;0,0017071439481747;0,35311432390349;0,000212863310706538
"darcy";-0,604322089590498;0,364112977352715;0,00244661054074715;1,87534298332957;-0,301607321762377;0,181722862377401;0,00122106351116567;0,93595316856806;0,190643075977541;0,0454119099002295;1,79310843662221e-06;0,763943221013793;0,000643145968368752;0,000233477443365276;1,05414972107661e-08;0,00619346986715001;0,00176105375706443;0,643811900824705;0,000729945799744196
"write";-0,014694707775175;0,0674929458419719;0,781914425210784;0,477639094056789;-0,0159923552860343;0,0734530543730418;0,850963046190775;0,519818032962876;0,000480945238533843;0,0066573876057335;0,781420756354544;0,211440910801187;3,66691002605479e-07;7,73561976120444e-06;0,00103823770468802;0,000387416468443828;0,00169815898002642;0,311683770288337;0,000164970664375121
"world";-0,804913274777585;-1,05464529300966;-1,78353906026853;0,232104933509868;-0,360146607781455;-0,471885526791769;-0,798018323873374;0,103851939174463;0,200861049391628;0,226268312698918;0,565920685058402;0,00694995285104493;0,00118753081846131;0,00203872921632889;0,00583058269511961;9,87450769792766e-05;0,00183293350225073;0,835415013300618;0,00127923773208089
"edmund";0,174464860703808;0,287406826844341;0,765097558631721;-1,78991977490689;0,0883184953889167;0,145492555973714;0,387311604935768;-0,906102356365192;0,0173563106219255;0,0309064405583339;0,191543703801051;0,760193545018689;5,34661902817508e-05;0,000145096675964503;0,00102824578030706;0,00562769349144933;0,00175656127299029;0,615999430303969;0,000666536481534598
"attention";-0,790614400980157;0,304949766530385;-0,0770874081921716;-0,170634063354207;-0,911027513925591;0,351394595557511;-0,0888280680863083;-0,196622179327728;0,890901391630394;0,0869701381015375;0,00486026394463801;0,0172682063234279;0,00114009757316508;0,000169616926796842;1,08387567127834e-05;5,31060555637959e-05;0,00182394853410245;0,389628710834221;0,000276894597861456
"daughter";-0,527447936885733;-0,975300719179909;-0,935442073323161;0,0422602664323123;-0,363433180496305;-0,672022047151694;-0,644557811497413;0,0291190503631524;0,197974438660873;0,44416094324207;0,357335771208766;0,000528846888280785;0,000499926010808945;0,00170932099307771;0,00157246264057995;3,20930504673086e-06;0,00179699362965758;0,551411840226023;0,000546384929587409
"kind";-0,65632532715701;-0,386103197150936;-0,182206725573024;0,146297002525676;-0,823993223037674;-0,484738901092935;-0,228754096256506;0,183670709698278;0,774003856289529;0,175761983948842;0,0342315350514586;0,0160026247101598;0,000766337467707267;0,000265209164778337;5,90623250143363e-05;3,80761113390617e-05;0,00177902369336101;0,347015322045312;0,000214229381559016
"opinion";-1,23831783803451;0,317940888061731;-0,112101292267841;0,713792776244184;-0,843235552643486;0,216502623331525;-0,0763356484370434;0,486058932256469;0,843015380531129;0,0364650958595977;0,00396447103322027;0,116555052576049;0,00270734345814273;0,000178472728206881;2,21870894684993e-05;0,000899546034823145;0,00176554624113858;0,627357983991162;0,000694880229253439
"interest";-0,720164384731567;0,359694866104526;-0,149381576048062;-0,207120303928508;-0,852739913389317;0,425911327290761;-0,176881327266225;-0,245249215009429;0,817796737711598;0,133864039437024;0,0201915165423291;0,0281477063090462;0,00091800711595148;0,000229008312445841;3,94981579623238e-05;7,59325731959461e-05;0,00177003872521272;0,370433284525341;0,000242886162268469
"receive";-0,422853481450002;0,260281870492212;0,280628335081463;0,312634980060908;-0,650124939656081;0,400175812120704;0,431457910160768;0,48066719670726;0,578430615727899;0,143804554853378;0,146193229656082;0,131571599762637;0,000318098450284631;0,000120522899244104;0,000140102140805391;0,00017388289792197;0,00177902369336101;0,258621915636604;0,000118990524982832
"knightley";-0,247239000053661;-1,13694854684328;-0,29754889331428;0,0211701112739876;-0,205835147372352;-0,946549580136932;-0,24771989974289;0,0176248608553851;0,0636533637979002;0,883247420008748;0,0529050161818891;0,000194200011451202;9,99589963148262e-05;0,00211382753952726;0,000144778678599465;7,32882263369622e-07;0,0016352642029884;0,45583466429258;0,000339783766795805
"visit";0,358456030380497;-0,924034058120536;0,895475137305129;0,159857505210168;0,266455949244153;-0,686874682591003;0,665645595310255;0,118829032529774;0,110812345139884;0,483176356917575;0,396840692825245;0,00917060511729533;0,000218774922263935;0,00145379012226197;0,00136531487129254;4,35102739849016e-05;0,00170265146410056;0,500890583776086;0,000427180570235464
"expect";-0,00640620647618966;-0,102484263117814;0,25932902594128;0,728468151510891;-0,00821267045107983;-0,131383445497213;0,332456319722314;0,933886362342891;0,00015408467332685;0,0258752942176345;0,144894735344734;0,829075885764303;6,91384562514731e-08;1,76942508335825e-05;0,00011329743338037;0,000894002951167306;0,00168468152780398;0,240061359172897;9,70872802635157e-05
"elton";-0,176897557008825;-1,19466352437984;-0,424466256840189;0,0283233546758919;-0,138155373292387;-0,933021280566701;-0,331504262440735;0,0221202808241456;0,029204349822412;0,873993962965929;0,0964901507948633;0,000311536416784502;4,86414279081597e-05;0,00221847149529342;0,000280058648057849;1,24695857639174e-06;0,00155439948965381;0,481503129069502;0,000360380158957958
"life";-0,81220120588467;-0,773800350932046;-1,33809892062858;-0,313823730947812;-0,457810198590059;-0,436164942581432;-0,754240855772751;-0,176891764684098;0,311016919875578;0,185237091909175;0,484424352662366;0,0193216355528737;0,00110540808812237;0,00100335177362037;0,00300034930446234;0,000165031535537974;0,0016756965596557;0,677442862456039;0,00076902546472929
"smile";-0,140207647390434;0,60324636756003;0,191175441809245;0,839239060091099;-0,132222267004191;0,568889099598944;0,180287243827405;0,791441074356704;0,03433778876195;0,417091850916492;0,0366341311679076;0,51193622915365;3,11748703402896e-05;0,000577099479460151;5,79596102836952e-05;0,0011169471620702;0,00158584687817282;0,351954554260743;0,000196442037599854
"idea";-0,438493137646816;0,227921575333541;-0,0783889098608967;-0,494778155764698;-0,623137041993149;0,323896462831663;-0,111397486578526;-0,703122968082506;0,579569901334857;0,102745888104895;0,0106287512072285;0,307055459353017;0,000322196620069406;8,70494945930306e-05;1,0296855726408e-05;0,000410219605813161;0,0016756965596557;0,267923580821542;0,000120286601816619
"happiness";-0,989592978416243;0,406898112250041;-0,1877973978154;-0,47409368261546;-0,834900993524293;0,34329228843601;-0,158441134321998;-0,399983928011207;0,814924289577986;0,0904042308745593;0,0168413136223053;0,0778301659251471;0,00157060860520172;0,000265537652990175;5,65631910903532e-05;0,00036048159745021;0,00160381681446939;0,509916450843352;0,000417016087145758
"child";-0,140774354791318;-1,23013042855305;-0,73205228588952;0,0178074614202892;-0,09786253011142;-0,855153456634215;-0,508902981492585;0,0123792663232897;0,0150087030483508;0,751989454166848;0,232901908233767;9,99345510248207e-05;3,16054508803192e-05;0,00241333283599065;0,000854671262446451;5,05730240677899e-07;0,0015948318463211;0,534506526532298;0,000455639035874713
"oblige";0,193564438736436;-0,417358703368341;0,927399354935343;-0,172035594611367;0,184445708731153;-0,397697130425426;0,883710005900297;-0,163931078364479;0,0569736149425577;0,173802065427719;0,750497034450059;0,0187272851796665;6,07637954821331e-05;0,000282496256444946;0,00139484942287731;4,79987993324012e-05;0,00162178675076597;0,377215677374246;0,000230766740701659
"doubt";-0,863320705932683;0,713488859467984;-0,0277018094774599;-0,20394952164034;-0,758130080968332;0,626554376700706;-0,0243265045281487;-0,179099454341942;0,679355019623643;0,304466994688469;0,000401385353464075;0,015776600334421;0,00119201263421292;0,000814162203474636;1,227305895055e-06;6,65245470512555e-05;0,00159932433039525;0,487219668920896;0,000379652416771728
"hand";0,914694085988779;0,748558132496903;-0,464929921977144;-0,0486240012089737;0,719645370175055;0,588936129149621;-0,36578859635352;-0,0382554538019102;0,629371610981244;0,276579397650038;0,093308922115363;0,000740069253344988;0,00133058171340543;0,000891129609582679;0,00034376748992239;3,76002900672919e-06;0,00159033936224696;0,536319201421732;0,00045744248801868
"side";0,252510036460029;0,766947191111223;-0,308034180806686;0,156741531555881;0,287496496461106;0,873211352333974;-0,350713773653141;0,178458812188231;0,123953931742099;0,750321331452338;0,105850669459214;0,0198740673463415;0,000100542794496163;0,000927522780837046;0,000149620631496722;3,87401978839662e-05;0,00157686191002453;0,333618050820538;0,000175506313492218
"bad";-0,396368553677995;-0,41343639511463;-0,192895119452349;-0,313752082018267;-0,582085698359309;-0,607150619150681;-0,283275474995776;-0,460759558442815;0,473815336422129;0,338252872823268;0,064394085439294;0,123537705315301;0,000234327367649033;0,000254942382685006;5,5496693531874e-05;0,000146824274231582;0,00149150471261579;0,267852487860055;0,000107007938865992
"back";1,72655334153476;-0,518305011034058;0,716667936866862;-0,129037331002102;0,888056125912207;-0,266591207503983;0,368619570718699;-0,0663706064047316;0,861825693439794;0,05096166463654;0,0852095275498619;0,00200311437380075;0,00468721193926025;0,000422401455394374;0,000807589270629718;2,61809459250972e-05;0,00157236942595039;0,86510999785482;0,0011767853488231
"minute";1,3137134809371;-0,098275712561476;0,928756058039563;0,251053780757333;0,805320340390995;-0,0602440573539072;0,569337344598988;0,153898638561373;0,765885039238921;0,00281234133016796;0,219663734552755;0,0116388848781523;0,00265938968134173;1,48824032905504e-05;0,00132918057388519;9,71212354581207e-05;0,00154092203743138;0,698264419656608;0,000751312288368617
"live";-0,414273315515682;-1,58700857902194;-1,45613750593669;-0,00257474355904201;-0,188881344975576;-0,723571380696605;-0,663902791441779;-0,00117391347254334;0,0564365317473657;0,543448380535313;0,400114180586487;9,07130824799583e-07;0,000257517610100681;0,00377912765296014;0,00318154294225946;9,9472028350839e-09;0,00150048968076408;0,811162474144658;0,000987299041572556
"captain";1,31471030909323;-1,11393578571571;1,21768553989058;0,0504657249237453;0,622909118825743;-0,527782245190736;0,576938829348071;0,0239106364540747;0,509180602642505;0,239853124094605;0,250654082309771;0,000312190953118382;0,00243047422935782;0,00174482227086308;0,00208497658149072;3,58116157542776e-06;0,00140614751520706;0,857028358161643;0,00103281198457723
"end";0,81743256580357;-0,348542150091074;0,832929377425275;-0,164004078647195;0,665140917847637;-0,283607058635189;0,677750598372953;-0,133449324097965;0,577416819628194;0,0688825988919107;0,344028712071942;0,00967186940795165;0,00100262120218197;0,000182281932802755;0,00104099674815076;4,03591778283051e-05;0,00150048968076408;0,500389594383118;0,000375707230292573
"acquaintance";-0,556361166492391;-0,773714118142917;-0,510130903190033;0,456608902354301;-0,474139523691746;-0,659371044465016;-0,434741383881743;0,389129113450877;0,329846238782426;0,418574064047017;0,15913069359269;0,0924490035778559;0,000468629976255967;0,000906311499136577;0,000393985024022455;0,000315649565720551;0,00151396713298651;0,450611312495169;0,000307411866526881
"girl";-0,270066338395125;-1,33964655818091;-1,77901551798964;0,0858317610030649;-0,120298874249354;-0,596734764498493;-0,792448127219649;0,0382330663083285;0,0237595887869639;0,383611683789384;0,591630085898244;0,000998641525400586;0,000109111792930951;0,00268479570869703;0,00473467586283353;1,10211477783025e-05;0,00149599719668994;0,814989560516059;0,000993653281709314
"comfort";-0,504656446232793;0,087005517390885;0,0345236184898457;-1,13284075429226;-0,405773065160115;0,0699574844254649;0,0277589924781839;-0,910869698859294;0,32061439258136;0,00625314220672708;0,000861026964095516;0,672271438247818;0,000374132942005849;1,11205914735392e-05;1,75092247049696e-06;0,0018852633632957;0,00146904229224507;0,41457715553203;0,000252490495025529
"thomas";-0,313054491923019;-0,125660979940614;0,832114700852932;-2,33943089014952;-0,124930841211406;-0,0501476015724791;0,332072505726886;-0,933598068716407;0,0352138518887109;0,00372295589703156;0,142768637162037;0,818294555052223;0,000141769333414394;2,28424825702515e-05;0,00100163342170468;0,00791704034480271;0,00144657987187435;0,776004469400581;0,000871105715170022
"point";-0,461516737912699;0,222478754498173;-0,240745820625218;0,291585047613521;-0,724778791057231;0,349386857452625;-0,378073968918182;0,457913312647112;0,678090625805057;0,103395888732068;0,105882237832157;0,112631247630716;0,00031481640607522;7,31576140902551e-05;8,56643170923728e-05;0,000125664597236652;0,00147802726039336;0,260702163622996;0,000100455036347463
"draw";1,32967478231042;0,183806720878275;0,0247513388806081;0,16334054190289;0,983162261460797;0,135906789971888;0,0183011535089489;0,120774086041128;0,981338234531499;0,0123045003615188;0,000195127292573106;0,00616213781440182;0,00254966101321077;4,87207935319359e-05;8,8346423182497e-07;3,84750827693047e-05;0,00144208738780021;0,624362946951316;0,000562167613402697
"immediately";0,550773260202804;0,33410577810535;0,430185426422373;0,0890607911280712;0,706369705360115;0,428492479741098;0,551715151894443;0,11422094958842;0,624060822977953;0,1506824077997;0,218466767418989;0,00679000180334908;0,000440184517470729;0,000161978376421522;0,000268534726260826;1,15096512879215e-05;0,0014510723559485;0,324310072294905;0,000152619470544544
"affection";-1,42188587357318;0,882567672286852;0,208365786235042;0,421606513260539;-0,817952412321124;0,507704851704833;0,119864259617295;0,242532871998469;0,768220592627216;0,194207433956992;0,00946677498149767;0,0281051984342913;0,00288830561971345;0,00111278098861935;6,20249587936981e-05;0,000253938347590409;0,00142860993557778;0,754610452851908;0,000813503263816496
"short";-0,293555731088016;0,451172285787244;0,719643744955888;0,736620289441166;-0,252631216633513;0,388274495773956;0,61931843114449;0,633928280768794;0,116026743509196;0,17983538881672;0,400133448147407;0,304004419526674;0,000121561855746114;0,000287144844331926;0,000730552286096653;0,000765426595309601;0,0014106399992812;0,400878312350821;0,000226694674125799
